"163,14",4,4,8,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1364,"-36,86",10,2,0,3,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3531",1,1,0,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,,,1,0,0,0,1,,,,,1,0,0,1,,,,0,0,1,,"0,3797","0,7393","0,3832","0,7393",,"0,9984","1,0000","-0,0016",2,2,2,2,2,0,2,0,2,0,2,0,1,1,0,0,0,2,0,2,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",10,10,"0,5","0,5",-1,-1,11
1365,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3529",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,,,0,0,0,0,1,,,,,0,0,1,1,,,,0,0,0,,"0,3801","0,7381","0,3835","0,7381",,"0,7025","0,7219","-0,0195",0,0,0,0,0,1,1,1,0,1,0,1,0,1,2,1,2,1,2,2,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1366,"-36,86",10,2,0,3,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3533",1,1,0,1,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,,,1,1,1,0,1,,,,,1,0,0,1,,,,0,1,0,,"0,3807","0,7389","0,3841","0,7389",,"0,9852","0,9928","-0,0075",2,2,2,2,2,1,1,2,0,1,2,2,2,0,0,1,0,0,2,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1367,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,,,,,,,,,,,,,"0,5000",30,,"0,3531",0,0,0,0,0,0,1,1,0,1,1,,0,0,1,0,0,0,0,0,,,0,0,0,1,1,,,,,0,0,0,1,,,,0,0,0,,"0,3803","0,7275","0,3839","0,7275",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,2,1,2,1,1,0,1,2,0,2,2,1,1,2,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1368,"-36,86",10,2,0,3,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3535",1,1,0,0,1,0,0,0,0,1,0,,1,0,0,0,0,0,0,1,,,1,0,0,0,1,,,,,1,1,0,1,,,,0,0,0,,"0,3808","0,7389","0,3845","0,7389",,"0,9852","0,9710","0,0143",2,2,2,2,2,1,2,1,0,2,1,1,0,0,1,0,1,1,0,2,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1369,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3533",0,0,0,1,1,0,1,1,1,0,0,,0,0,0,0,0,1,1,1,,,0,1,0,1,0,,,,,0,1,1,0,,,,0,0,1,,"0,3801","0,7221","0,3840","0,7221",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,2,2,0,2,0,0,1,2,2,2,1,2,1,0,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1370,"-36,86",10,2,0,3,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,,,,,,,,,,,,,"0,5000",30,,"0,3538",1,1,0,0,0,0,0,1,0,0,1,,1,0,1,0,0,0,0,1,,,1,0,0,1,0,,,,,1,0,0,0,,,,0,0,0,,"0,3807","0,7440","0,3847","0,7440",,"0,9984","0,9928","0,0056",2,2,2,2,2,0,0,0,2,1,2,0,0,1,0,2,0,1,2,0,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1371,"-36,86",-8,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3535",0,0,1,1,0,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,,,0,1,0,0,0,,,,,0,0,1,0,,,,1,0,0,,"0,3803","0,7321","0,3844","0,7321",,"0,8631","0,8813","-0,0182",0,0,0,0,0,2,2,2,1,0,2,1,0,2,2,0,1,0,1,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1372,"-36,86",10,2,0,3,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3540",1,1,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,,1,0,0,0,0,,,,,1,0,0,0,,,,0,0,0,,"0,3809","0,7435","0,3850","0,7435",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,2,0,2,1,1,0,0,0,1,1,2,0,1,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1373,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3537",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,1,1,,,0,0,0,0,0,,,,,0,0,1,0,,,,0,0,1,,"0,3820","0,7438","0,3857","0,7438",,"0,4537","0,4690","-0,0153",0,0,0,0,0,1,0,1,0,1,1,0,1,0,2,0,0,2,0,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1374,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3542",1,1,1,0,1,1,0,0,1,0,0,,1,1,0,1,1,1,1,1,,,1,0,1,0,0,,,,,1,1,1,0,,,,1,1,1,,"0,3823","0,7390","0,3859","0,7390",,"0,9183","0,9341","-0,0158",2,2,2,2,2,2,2,1,0,2,0,2,2,1,2,0,2,2,0,1,,,,,14,7,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",13,7,"0,65","0,35","-0,6214883767","-1,514573173",14
1375,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3539",0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,1,1,0,,,,0,0,0,,"0,3827","0,7409","0,3862","0,7409",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,2,0,0,2,1,0,1,0,2,1,0,0,2,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1376,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3544",1,1,1,0,0,1,0,1,0,0,0,,1,1,0,1,1,0,0,0,,,1,0,1,1,0,,,,,1,0,0,0,,,,1,1,0,,"0,3832","0,7419","0,3868","0,7419",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,0,1,0,2,2,2,1,0,2,0,0,1,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1377,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3541",0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,1,0,1,,,0,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3841","0,7434","0,3873","0,7434",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,1,1,2,1,1,0,2,0,2,1,1,0,1,1,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1378,"-36,86",10,2,0,3,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3546",1,1,0,0,0,1,0,0,0,0,0,,1,0,0,1,1,1,0,1,,,1,0,1,0,0,,,,,1,0,1,0,,,,0,1,0,,"0,3847","0,7450","0,3880","0,7450",,"0,9984","0,9928","0,0056",2,2,2,2,2,1,1,1,0,0,2,2,2,1,2,1,1,0,1,0,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1379,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3543",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,1,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,3851","0,7434","0,3883","0,7434",,"0,7025","0,7219","-0,0195",0,0,0,0,0,1,2,1,0,1,0,0,2,0,1,1,2,2,1,1,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1380,"-36,86",10,2,0,3,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3548",1,1,0,0,0,1,1,0,1,0,1,,1,0,0,1,1,0,1,0,,,1,0,1,0,0,,,,,1,0,0,0,,,,0,1,1,,"0,3855","0,7487","0,3887","0,7487",,"0,9587","0,9710","-0,0122",2,2,2,2,2,0,2,1,1,1,1,2,2,2,0,0,2,2,2,1,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1381,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3546",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3866","0,7492","0,3893","0,7492",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,1,2,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1382,"-36,86",10,2,0,3,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,"0,5000",30,,"0,3550",1,1,0,1,0,0,0,0,0,0,1,,1,0,1,0,0,0,0,0,,,1,1,0,0,0,,,,,1,0,0,0,,,,0,0,0,,"0,3872","0,7480","0,3900","0,7480",,"0,9984","0,9928","0,0056",2,2,2,2,2,0,0,2,2,0,2,0,0,1,0,0,2,1,1,0,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1383,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3548",0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3880","0,7496","0,3905","0,7496",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,2,0,1,0,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1384,"-36,86",10,2,0,3,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,"0,5000",30,,"0,3552",1,1,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,1,0,1,,,1,0,0,0,0,,,,,1,1,1,0,,,,0,0,0,,"0,3886","0,7480","0,3911","0,7480",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,1,1,2,2,1,0,0,0,2,0,1,0,0,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1385,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3550",0,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,1,,,0,0,1,0,0,,,,,0,0,0,0,,,,0,1,0,,"0,3898","0,7409","0,3915","0,7409",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1386,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3554",1,1,1,0,0,0,1,0,0,1,1,,1,1,0,0,0,0,0,1,,,1,0,0,0,1,,,,,1,0,0,1,,,,1,0,0,,"0,3903","0,7395","0,3921","0,7395",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,1,1,1,2,1,0,2,0,1,1,1,2,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1387,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3552",0,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,3907","0,7378","0,3924","0,7378",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,1,2,0,2,1,1,1,1,2,2,1,0,1,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1388,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3557",1,1,1,0,0,0,0,0,0,0,1,,1,1,0,0,0,1,0,0,,,1,0,0,0,0,,,,,1,0,1,0,,,,1,0,0,,"0,3913","0,7399","0,3931","0,7399",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,2,1,0,1,2,0,0,0,2,1,0,1,1,1,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1389,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3554",0,0,0,1,0,1,0,0,1,0,0,,0,0,0,1,0,0,1,0,,,0,1,1,0,0,,,,,0,0,0,0,,,,0,1,1,,"0,3921","0,7416","0,3936","0,7416",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,2,0,1,0,2,1,1,0,1,1,2,1,0,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1390,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3559",1,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,,,1,0,0,0,0,,,,,1,0,0,0,,,,1,0,0,,"0,3927","0,7404","0,3942","0,7404",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,2,0,1,1,0,1,2,0,0,1,0,0,2,0,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1391,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,,,,,,,,,,,,"0,5000",30,,"0,3556",0,0,0,0,1,1,0,0,0,1,1,,0,0,0,1,1,0,0,0,,,0,0,1,0,1,,,,,0,1,0,1,,,,0,1,0,,"0,3923","0,7282","0,3940","0,7282",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,1,1,1,2,2,2,2,0,0,0,2,0,1,2,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1392,"-36,86",10,2,0,3,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3561",1,1,1,0,0,1,1,0,0,1,1,,1,1,0,1,1,0,0,0,,,1,0,1,0,1,,,,,1,0,0,1,,,,1,1,0,,"0,3927","0,7394","0,3944","0,7394",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,0,0,0,0,2,2,2,2,1,1,2,0,0,2,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1393,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3558",0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,1,,,0,0,1,0,0,,,,,0,0,0,0,,,,0,1,0,,"0,3931","0,7377","0,3947","0,7377",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,2,1,1,1,2,2,0,1,1,0,1,0,2,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1394,"-36,86",10,2,0,3,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3563",1,1,1,0,0,0,0,1,0,0,0,,1,1,1,0,1,0,0,0,,,1,0,0,1,0,,,,,1,0,0,0,,,,1,0,0,,"0,3937","0,7449","0,3953","0,7449",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,1,0,2,1,0,0,2,1,1,2,0,1,1,1,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1395,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3560",0,0,0,1,0,0,1,1,0,0,1,,0,0,1,0,0,1,0,0,,,0,1,0,1,0,,,,,0,0,1,0,,,,0,0,0,,"0,3933","0,7326","0,3951","0,7326",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,2,2,1,2,0,0,2,2,2,1,1,0,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1396,"-36,86",10,2,0,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3565",1,1,1,0,1,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,,,1,0,0,1,0,,,,,1,1,0,0,,,,1,0,0,,"0,3938","0,7449","0,3957","0,7449",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,1,1,1,2,1,0,0,1,0,2,1,0,0,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1397,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3562",0,0,0,0,0,1,0,0,0,1,1,,0,0,0,1,0,0,0,0,,,0,0,1,0,1,,,,,0,0,0,1,,,,0,1,0,,"0,3946","0,7474","0,3962","0,7474",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,1,0,1,1,1,2,0,0,1,0,2,0,1,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1398,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3567",1,1,1,1,0,0,1,0,0,0,0,,1,1,0,0,1,0,0,1,,,1,1,0,0,0,,,,,1,0,0,0,,,,1,0,0,,"0,3951","0,7459","0,3968","0,7459",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,1,0,2,0,2,2,0,0,0,0,1,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1399,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3564",0,0,0,1,1,1,1,1,0,0,1,,0,0,0,1,0,0,0,1,,,0,1,1,1,0,,,,,0,1,0,0,,,,0,1,0,,"0,3952","0,7391","0,3968","0,7391",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,2,1,2,1,2,1,2,1,2,0,0,0,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1400,"-36,86",10,2,0,3,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3569",1,1,1,1,0,1,1,0,0,0,0,,1,1,0,1,0,1,0,0,,,1,1,1,0,0,,,,,1,0,1,0,,,,1,1,0,,"0,3957","0,7519","0,3974","0,7519",,"0,9984","1,0000","-0,0016",2,2,2,2,2,2,0,2,1,1,0,2,1,2,2,0,0,1,1,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",10,10,"0,5","0,5",-1,-1,11
1401,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3566",0,0,0,1,0,1,1,1,1,1,1,,0,0,1,1,0,0,1,0,,,0,1,1,1,1,,,,,0,0,0,1,,,,0,1,1,,"0,3948","0,7297","0,3967","0,7297",,"0,9587","0,9710","-0,0122",0,0,0,0,0,0,1,2,2,0,2,2,1,2,1,2,1,2,1,2,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1402,"-36,86",10,2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3571",1,1,1,0,0,0,0,1,1,0,0,,1,1,0,0,0,0,1,0,,,1,0,0,1,0,,,,,1,0,0,0,,,,1,0,1,,"0,3953","0,7515","0,3973","0,7515",,"0,9852","0,9710","0,0143",2,2,2,2,2,2,0,1,0,1,1,0,1,0,0,2,1,2,0,1,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1403,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3568",0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,1,0,0,,,,0,0,0,,"0,3964","0,7466","0,3977","0,7466",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1404,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3573",1,1,1,0,0,0,1,1,0,0,1,,1,1,0,0,1,1,0,0,,,1,0,0,1,0,,,,,1,0,1,0,,,,1,0,0,,"0,3969","0,7524","0,3982","0,7524",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,1,0,0,1,0,2,2,2,2,0,0,0,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1405,"-36,86",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3570",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,3977","0,7535","0,3988","0,7535",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,1,0,1,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1406,"-36,86",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3575",1,1,1,0,0,1,0,1,1,0,0,,1,1,0,1,0,1,1,0,,,1,0,1,1,0,,,,,1,0,1,0,,,,1,1,1,,"0,3981","0,7545","0,3992","0,7545",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,1,1,0,0,2,1,0,2,2,2,2,1,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
