120,"1,5","1,5",3,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1369,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3803",1,1,1,0,0,0,0,0,1,0,0,,1,1,0,0,0,1,1,1,,,1,0,0,0,0,,,,,1,0,1,0,,,,1,0,1,,"0,3801","0,7178","0,3860","0,7178",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,2,1,0,0,1,0,0,0,2,1,0,2,1,0,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1370,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,,,,,,,,,,,,,"0,5000",30,,"0,3800",0,0,0,1,0,0,0,0,0,0,1,,0,0,1,0,1,0,0,1,,,0,1,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3802","0,7121","0,3861","0,7121",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,2,2,1,0,0,2,0,1,1,2,1,2,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1371,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3805",1,1,1,0,0,1,0,0,0,0,0,,1,1,0,1,0,1,0,0,,,1,0,1,0,0,,,,,1,0,1,0,,,,1,1,0,,"0,3807","0,7236","0,3866","0,7236",,"0,9984","1,0000","-0,0016",2,2,2,2,2,2,2,0,0,1,0,2,0,1,2,1,2,0,1,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",10,10,"0,5","0,5",-1,-1,11
1372,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3802",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,,,0,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3819","0,7234","0,3874","0,7234",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,1,1,1,0,2,1,2,0,1,0,1,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1373,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3806",1,1,1,1,0,1,1,0,1,0,0,,1,1,0,1,0,1,1,1,,,1,1,1,0,0,,,,,1,0,1,0,,,,1,1,1,,"0,3822","0,7201","0,3877","0,7201",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,1,1,1,2,0,2,2,1,1,2,0,1,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1374,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3804",0,0,0,1,0,1,1,0,1,0,0,,0,0,0,1,0,0,1,1,,,0,1,1,0,0,,,,,0,0,0,0,,,,0,1,1,,"0,3820","0,7100","0,3875","0,7100",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,2,0,1,2,2,1,2,0,1,2,2,0,1,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1375,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3808",1,1,1,1,1,1,0,1,0,0,0,,1,1,0,1,0,0,0,0,,,1,1,1,1,0,,,,,1,1,0,0,,,,1,1,0,,"0,3823","0,7257","0,3879","0,7257",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,1,2,0,2,0,1,1,2,0,0,2,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1376,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,3805",0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3836","0,7168","0,3884","0,7168",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1377,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3810",1,1,1,0,0,1,0,0,0,0,0,,1,1,1,1,0,1,0,1,,,1,0,1,0,0,,,,,1,0,1,0,,,,1,1,0,,"0,3840","0,7257","0,3889","0,7257",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,1,2,1,0,2,1,1,2,0,2,0,1,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1378,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3807",0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,,,0,1,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3841","0,7201","0,3890","0,7201",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,1,2,0,1,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1379,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,3812",1,1,1,1,1,1,0,0,1,0,0,,1,1,0,1,1,1,1,1,,,1,1,1,0,0,,,,,1,1,1,0,,,,1,1,1,,"0,3839","0,7248","0,3888","0,7248",,"0,8631","0,8813","-0,0182",2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,0,1,2,1,1,,,,,15,6,"0,7142857143","0,2857142857","-0,4854268272","-1,807354922",14,6,"0,7","0,3","-0,5145731728","-1,736965594",15
1380,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3809",0,0,0,0,1,1,0,0,1,0,1,,0,0,0,1,1,0,1,0,,,0,0,1,0,0,,,,,0,1,0,0,,,,0,1,1,,"0,3837","0,7201","0,3886","0,7201",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,1,0,2,2,1,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1381,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3813",1,1,1,0,1,0,0,0,0,0,1,,1,1,1,0,1,0,0,1,,,1,0,0,0,0,,,,,1,1,0,0,,,,1,0,0,,"0,3841","0,7315","0,3891","0,7315",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,1,2,2,0,0,2,0,0,0,1,1,2,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1382,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,"0,5000",30,,"0,3811",0,0,0,0,1,0,0,0,0,0,1,,0,0,1,0,1,0,0,0,,,0,0,0,0,0,,,,,0,1,0,0,,,,0,0,0,,"0,3850","0,7335","0,3897","0,7335",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,2,2,0,1,2,0,1,0,0,1,1,0,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1383,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3815",1,1,1,0,1,0,0,0,0,0,0,,1,1,1,0,1,0,0,0,,,1,0,0,0,0,,,,,1,1,0,0,,,,1,0,0,,"0,3854","0,7315","0,3901","0,7315",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,0,2,2,1,1,2,0,1,0,2,0,1,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1384,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,"0,5000",30,,"0,3812",0,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,1,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,3866","0,7314","0,3908","0,7314",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1385,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3817",1,1,1,0,0,0,0,1,0,0,0,,1,1,0,0,1,0,0,1,,,1,0,0,1,0,,,,,1,0,0,0,,,,1,0,0,,"0,3871","0,7299","0,3914","0,7299",,"0,9984","1,0000","-0,0016",2,2,2,2,2,2,2,1,1,0,2,1,2,0,1,2,1,1,1,1,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",10,10,"0,5","0,5",-1,-1,11
1386,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3814",0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,0,0,1,,,0,0,0,1,1,,,,,0,0,0,1,,,,0,0,0,,"0,3872","0,7235","0,3915","0,7235",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,1,1,1,1,0,2,2,0,2,0,1,2,2,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1387,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3818",1,1,1,1,1,0,1,0,0,0,0,,1,1,1,0,0,0,0,0,,,1,1,0,0,0,,,,,1,1,0,0,,,,1,0,0,,"0,3876","0,7353","0,3919","0,7353",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,1,0,2,0,0,1,1,0,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1388,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3816",0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,,,0,0,1,0,0,,,,,0,0,0,0,,,,0,1,0,,"0,3889","0,7265","0,3925","0,7265",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1389,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3820",1,1,1,1,0,1,0,0,1,0,0,,1,1,0,1,0,0,1,0,,,1,1,1,0,0,,,,,1,0,0,0,,,,1,1,1,,"0,3893","0,7349","0,3929","0,7349",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,1,0,0,2,1,1,1,1,2,2,1,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1390,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3817",0,0,0,1,1,1,1,0,0,0,0,,0,0,0,1,0,1,0,0,,,0,1,1,0,0,,,,,0,1,1,0,,,,0,1,0,,"0,3890","0,7226","0,3927","0,7226",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,2,0,2,1,2,0,2,2,1,0,0,2,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1391,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,"0,5000",30,,"0,3822",1,1,1,0,1,1,1,0,0,1,1,,1,1,0,1,0,0,0,0,,,1,0,1,0,1,,,,,1,1,0,1,,,,1,1,0,,"0,3895","0,7344","0,3932","0,7344",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,1,0,2,0,2,1,2,1,1,0,0,1,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1392,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3819",0,0,0,0,0,1,1,0,0,1,1,,0,0,1,1,0,1,0,0,,,0,0,1,0,1,,,,,0,0,1,1,,,,0,1,0,,"0,3889","0,7166","0,3928","0,7166",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,2,0,2,2,1,2,2,1,2,0,0,2,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1393,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3824",1,1,1,0,1,0,0,0,0,0,1,,1,1,0,0,0,1,0,1,,,1,0,0,0,0,,,,,1,1,1,0,,,,1,0,0,,"0,3893","0,7340","0,3932","0,7340",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,0,2,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1394,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3821",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,,0,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3902","0,7358","0,3938","0,7358",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,1,1,2,0,2,1,2,0,0,1,1,1,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1395,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3825",1,1,1,0,1,0,1,0,0,0,1,,1,1,0,0,1,0,0,0,,,1,0,0,0,0,,,,,1,1,0,0,,,,1,0,0,,"0,3906","0,7340","0,3943","0,7340",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,0,0,2,1,1,2,2,1,1,2,1,0,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1396,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3822",0,0,0,0,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,,,0,0,1,1,0,,,,,0,0,0,0,,,,0,1,0,,"0,3915","0,7354","0,3949","0,7354",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,2,0,0,0,0,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1397,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3827",1,1,1,1,0,0,0,1,0,1,1,,1,1,0,0,0,1,0,0,,,1,1,0,1,1,,,,,1,0,1,1,,,,1,0,0,,"0,3918","0,7325","0,3952","0,7325",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,0,1,2,0,1,1,2,2,0,0,1,2,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1398,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3824",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3930","0,7241","0,3957","0,7241",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,2,0,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1399,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,"0,5000",30,,"0,3829",1,1,1,1,0,0,0,1,0,0,1,,1,1,1,0,1,0,0,1,,,1,1,0,1,0,,,,,1,0,0,0,,,,1,0,0,,"0,3933","0,7219","0,3960","0,7219",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,0,2,1,2,0,0,2,1,0,0,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1400,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3826",0,0,0,1,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,,,0,1,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,3934","0,7165","0,3961","0,7165",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,2,2,0,2,0,0,1,1,2,2,1,1,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1401,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3830",1,1,1,1,0,0,0,1,1,1,1,,1,1,0,0,1,0,1,0,,,1,1,0,1,1,,,,,1,0,0,1,,,,1,0,1,,"0,3937","0,7219","0,3964","0,7219",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,0,0,0,1,2,0,0,2,0,2,1,2,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1402,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3828",0,0,0,0,0,1,1,0,1,0,0,,0,0,0,1,0,0,1,0,,,0,0,1,0,0,,,,,0,0,0,0,,,,0,1,1,,"0,3945","0,7237","0,3970","0,7237",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,1,0,1,1,2,1,2,0,0,1,2,0,1,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1403,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"0,5000",30,,"0,3832",1,1,1,0,1,1,0,0,0,0,0,,1,1,0,1,0,0,0,0,,,1,0,1,0,0,,,,,1,1,0,0,,,,1,1,0,,"0,3950","0,7223","0,3976","0,7223",,"0,9984","1,0000","-0,0016",2,2,2,2,2,2,2,0,1,2,2,2,0,1,0,0,1,1,0,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",10,10,"0,5","0,5",-1,-1,11
1404,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,"0,5000",30,,"0,3829",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3962","0,7155","0,3981","0,7155",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,1,0,0,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1405,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3834",1,1,1,0,0,1,1,0,0,1,0,,1,1,0,1,1,0,0,1,,,1,0,1,0,1,,,,,1,0,0,1,,,,1,1,0,,"0,3965","0,7209","0,3984","0,7209",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,0,0,1,2,2,2,2,1,1,1,0,1,2,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1406,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,"0,5000",30,,"0,3831",0,0,0,0,0,1,0,0,1,0,0,,0,0,0,1,0,1,1,0,,,0,0,1,0,0,,,,,0,0,1,0,,,,0,1,1,,"0,3973","0,7237","0,3990","0,7237",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,1,1,2,1,0,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1407,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,"0,5000",30,,"0,3835",1,1,1,1,0,1,0,0,0,0,1,,1,1,1,1,0,0,0,0,,,1,1,1,0,0,,,,,1,0,0,0,,,,1,1,0,,"0,3978","0,7219","0,3994","0,7219",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,0,0,2,0,0,1,0,0,0,2,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1408,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3833",0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,1,0,1,1,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,1,,"0,3982","0,7201","0,3998","0,7201",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,2,2,1,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1409,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,"0,5000",30,,"0,3837",1,1,1,0,0,1,0,1,0,1,1,,1,1,0,1,0,1,0,0,,,1,0,1,1,1,,,,,1,0,1,1,,,,1,1,0,,"0,3983","0,7238","0,3999","0,7238",,"0,9183","0,9341","-0,0158",2,2,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,0,0,2,,,,,14,7,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",13,7,"0,65","0,35","-0,6214883767","-1,514573173",14
1410,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,,,,,,,,,,,,"0,5000",30,,"0,3834",0,0,0,0,1,1,0,0,0,1,0,,0,0,1,1,0,0,0,1,,,0,0,1,0,1,,,,,0,1,0,1,,,,0,1,0,,"0,3981","0,7124","0,3997","0,7124",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,0,2,2,0,2,1,0,1,1,2,0,2,2,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1411,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,"0,5000",30,,"0,3839",1,1,1,0,1,1,0,0,0,0,0,,1,1,1,1,1,1,0,1,,,1,0,1,0,0,,,,,1,1,1,0,,,,1,1,0,,"0,3979","0,7242","0,3995","0,7242",,"0,8631","0,8813","-0,0182",2,2,2,2,2,2,2,1,2,2,0,2,2,0,2,1,2,0,2,1,,,,,15,6,"0,7142857143","0,2857142857","-0,4854268272","-1,807354922",14,6,"0,7","0,3","-0,5145731728","-1,736965594",15
