"244,75",5,5,10,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1041,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1459",0,0,0,0,1,1,1,1,,,,,0,0,0,1,0,0,,,,,0,0,1,1,,,,,,0,1,0,,,,,0,1,,,"0,2379",#DIV/0!,"0,2226",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,3,0,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1042,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1457",0,0,0,0,1,1,0,0,,,,,0,0,0,1,0,0,,,,,0,0,1,0,,,,,,0,1,0,,,,,0,1,,,"0,2381",#DIV/0!,"0,2228",#DIV/0!,,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1043,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1456",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,2381",#DIV/0!,"0,2226",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,0,18,0,1,#NUM!,0,0,17,0,1,#NUM!,0,0
1044,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1455",0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,2384",#DIV/0!,"0,2228",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1045,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1453",0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,1,,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,,,"0,2384",#DIV/0!,"0,2228",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,0,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1046,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1452",0,0,0,0,0,1,0,0,,,,,0,0,0,1,0,0,,,,,0,0,1,0,,,,,,0,0,0,,,,,0,1,,,"0,2386",#DIV/0!,"0,2229",#DIV/0!,,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1047,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1450",0,0,0,0,0,0,0,1,,,,,0,0,0,0,1,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,2387",#DIV/0!,"0,2229",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,3,3,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1048,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1449",0,0,0,0,1,1,0,0,,,,,0,0,0,1,1,1,,,,,0,0,1,0,,,,,,0,1,1,,,,,0,1,,,"0,2385",#DIV/0!,"0,2228",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,3,0,2,3,1,3,1,1,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1049,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1448",0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,1,0,,,,,0,0,,,"0,2380",#DIV/0!,"0,2225",#DIV/0!,,"0,8524","0,8740","-0,0216",0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,3,2,,,,,,,,5,13,"0,2777777778","0,7222222222","-1,847996907","-0,4694852833",5,12,"0,2941176471","0,7058823529","-1,765534746","-0,5025003405",0
1050,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1446",0,0,0,0,0,0,1,0,,,,,0,0,0,0,1,1,,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,,,"0,2378",#DIV/0!,"0,2223",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,1,0,0,3,2,3,1,2,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1051,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1445",0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,1,,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,,,"0,2380",#DIV/0!,"0,2224",#DIV/0!,,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1052,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1443",0,0,0,0,1,1,0,0,,,,,0,0,0,1,1,1,,,,,0,0,1,0,,,,,,0,1,1,,,,,0,1,,,"0,2376",#DIV/0!,"0,2221",#DIV/0!,,"0,8524","0,8740","-0,0216",0,0,0,0,0,0,0,0,0,2,0,2,3,1,2,0,2,,,,,,,,5,13,"0,2777777778","0,7222222222","-1,847996907","-0,4694852833",5,12,"0,2941176471","0,7058823529","-1,765534746","-0,5025003405",0
1053,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1442",0,0,0,0,1,1,0,1,,,,,0,0,0,1,0,0,,,,,0,0,1,1,,,,,,0,1,0,,,,,0,1,,,"0,2376",#DIV/0!,"0,2221",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1054,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1441",0,0,0,0,0,1,0,0,,,,,0,0,0,1,0,0,,,,,0,0,1,0,,,,,,0,0,0,,,,,0,1,,,"0,2379",#DIV/0!,"0,2223",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1055,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1439",0,0,0,0,0,0,1,1,,,,,0,0,0,0,1,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,2379",#DIV/0!,"0,2223",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,3,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1056,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1438",0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,1,0,,,,,0,0,,,"0,2380",#DIV/0!,"0,2223",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1057,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1437",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,2382",#DIV/0!,"0,2225",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1058,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1435",0,0,0,0,0,1,0,0,,,,,0,0,0,1,0,1,,,,,0,0,1,0,,,,,,0,0,1,,,,,0,1,,,"0,2384",#DIV/0!,"0,2226",#DIV/0!,,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1059,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1434",0,0,0,0,0,1,0,0,,,,,0,0,0,1,0,0,,,,,0,0,1,0,,,,,,0,0,0,,,,,0,1,,,"0,2387",#DIV/0!,"0,2228",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1060,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1433",0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,2389",#DIV/0!,"0,2229",#DIV/0!,,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1061,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1431",0,0,0,0,0,1,1,1,,,,,0,0,0,1,1,0,,,,,0,0,1,1,,,,,,0,0,0,,,,,0,1,,,"0,2387",#DIV/0!,"0,2228",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,3,0,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1062,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1430",0,0,0,0,1,1,1,0,,,,,0,0,0,1,0,0,,,,,0,0,1,0,,,,,,0,1,0,,,,,0,1,,,"0,2387",#DIV/0!,"0,2228",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,3,0,3,0,3,1,0,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1063,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1429",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,2387",#DIV/0!,"0,2226",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,,,,,,,,0,18,0,1,#NUM!,0,0,17,0,1,#NUM!,0,0
1064,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1427",0,0,0,0,1,0,0,0,,,,,0,0,0,0,1,1,,,,,0,0,0,0,,,,,,0,1,1,,,,,0,0,,,"0,2387",#DIV/0!,"0,2226",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,1,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1065,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1426",0,0,0,0,0,1,1,0,,,,,0,0,0,1,0,1,,,,,0,0,1,0,,,,,,0,0,1,,,,,0,1,,,"0,2385",#DIV/0!,"0,2225",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,1,3,2,1,3,3,1,0,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1066,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1425",0,0,0,0,0,1,1,1,,,,,0,0,0,1,0,1,,,,,0,0,1,1,,,,,,0,0,1,,,,,0,1,,,"0,2381",#DIV/0!,"0,2221",#DIV/0!,,"0,8524","0,8740","-0,0216",0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,2,1,,,,,,,,5,13,"0,2777777778","0,7222222222","-1,847996907","-0,4694852833",5,12,"0,2941176471","0,7058823529","-1,765534746","-0,5025003405",0
1067,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1423",0,0,0,0,1,0,0,0,,,,,0,0,0,0,0,1,,,,,0,0,0,0,,,,,,0,1,1,,,,,0,0,,,"0,2381",#DIV/0!,"0,2222",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,0,3,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1068,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1422",0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,0,0,1,,,,,0,0,,,"0,2383",#DIV/0!,"0,2223",#DIV/0!,,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1069,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1421",0,0,0,0,0,1,0,1,,,,,0,0,0,1,1,0,,,,,0,0,1,1,,,,,,0,0,0,,,,,0,1,,,"0,2381",#DIV/0!,"0,2221",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,3,1,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1070,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1419",0,0,0,0,1,1,1,1,,,,,0,0,0,1,0,0,,,,,0,0,1,1,,,,,,0,1,0,,,,,0,1,,,"0,2377",#DIV/0!,"0,2218",#DIV/0!,,"0,8524","0,8740","-0,0216",0,0,0,0,0,0,0,0,0,2,1,2,1,2,0,3,2,,,,,,,,5,13,"0,2777777778","0,7222222222","-1,847996907","-0,4694852833",5,12,"0,2941176471","0,7058823529","-1,765534746","-0,5025003405",0
1071,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1418",0,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,1,0,,,,,0,0,,,"0,2380",#DIV/0!,"0,2220",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1072,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1417",0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,2382",#DIV/0!,"0,2221",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1073,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1415",0,0,0,0,1,0,0,1,,,,,0,0,0,0,1,0,,,,,0,0,0,1,,,,,,0,1,0,,,,,0,0,,,"0,2382",#DIV/0!,"0,2221",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,3,1,1,3,0,1,2,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1074,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1414",0,0,0,0,1,0,0,1,,,,,0,0,0,0,1,0,,,,,0,0,0,1,,,,,,0,1,0,,,,,0,0,,,"0,2380",#DIV/0!,"0,2220",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,2,2,1,3,0,1,2,0,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1075,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1413",0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,2383",#DIV/0!,"0,2221",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1076,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1411",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,2386",#DIV/0!,"0,2223",#DIV/0!,,"0,3095","0,3228","-0,0132",0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,,,,,,,,1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",0
1077,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1410",0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,2387",#DIV/0!,"0,2224",#DIV/0!,,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1078,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1409",0,0,0,0,0,1,0,1,,,,,0,0,0,1,0,0,,,,,0,0,1,1,,,,,,0,0,0,,,,,0,1,,,"0,2388",#DIV/0!,"0,2224",#DIV/0!,,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,2,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1079,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1407",0,0,0,0,0,1,0,1,,,,,0,0,0,1,1,0,,,,,0,0,1,1,,,,,,0,0,0,,,,,0,1,,,"0,2386",#DIV/0!,"0,2223",#DIV/0!,,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,1,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1080,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1406",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,1,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2386",#DIV/0!,"0,2223",#DIV/0!,,"0,6292","0,6500","-0,0208",0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,3,1,,,,,,,3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",0
1081,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1405",0,0,0,0,1,0,1,1,0,,,,0,0,0,0,0,0,0,,,,0,0,0,1,,,,,,0,1,0,,,,,0,0,0,,"0,2384",#DIV/0!,"0,2222",#DIV/0!,,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,3,3,0,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1082,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1404",0,0,0,0,1,0,0,0,1,,,,0,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,1,0,,,,,0,0,1,,"0,2383",#DIV/0!,"0,2221",#DIV/0!,,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,1,3,3,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1083,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1402",0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,1,,"0,2385",#DIV/0!,"0,2222",#DIV/0!,,"0,2975","0,3095","-0,0121",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,,,,,,,1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",1,17,"0,05555555556","0,9444444444","-4,169925001","-0,08246216019",0
1084,"-365,25",-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1401",0,0,0,0,0,0,0,1,1,,,,0,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2386",#DIV/0!,"0,2223",#DIV/0!,,"0,6292","0,6500","-0,0208",0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,3,0,3,,,,,,,3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",0
