"55,5",1,1,2,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1310,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,"0,0000",0,,"0,0900",0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,1,1,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1094",#DIV/0!,"0,1149",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1311,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"0,0000",0,,"0,0899",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1094",#DIV/0!,"0,1148",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1312,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,"0,0000",0,,"0,0899",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1095",#DIV/0!,"0,1148",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1313,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,"0,0000",0,,"0,0898",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1095",#DIV/0!,"0,1149",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1314,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,"0,0000",0,,"0,0897",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1096",#DIV/0!,"0,1149",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1315,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,"0,0000",0,,"0,0897",0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,1,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,1096",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1316,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"0,0000",0,,"0,0896",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1096",#DIV/0!,"0,1149",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1317,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,"0,0000",0,,"0,0895",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1097",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1318,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,"0,0000",0,,"0,0895",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1098",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1319,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,"0,0000",0,,"0,0894",0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,1,1,,,,,0,0,0,1,,,,0,0,0,,"0,1097",#DIV/0!,"0,1149",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1320,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0893",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,1098",#DIV/0!,"0,1149",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1321,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0893",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,1,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1098",#DIV/0!,"0,1150",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1322,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,"0,0000",0,,"0,0892",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1098",#DIV/0!,"0,1149",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1323,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,"0,0000",0,,"0,0891",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1099",#DIV/0!,"0,1148",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1324,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,"0,0000",0,,"0,0891",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1099",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1325,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0890",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1100",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1326,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0889",0,0,0,0,0,0,0,1,1,1,0,,0,0,0,0,0,0,1,1,,,0,0,0,1,1,,,,,0,0,0,1,,,,0,0,1,,"0,1099",#DIV/0!,"0,1148",#DIV/0!,,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1327,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0889",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1099",#DIV/0!,"0,1148",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1328,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0888",0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,1100",#DIV/0!,"0,1148",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1329,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0887",0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,1100",#DIV/0!,"0,1148",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1330,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0887",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,1101",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1331,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,"0,0000",0,,"0,0886",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1101",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1332,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0885",0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,1102",#DIV/0!,"0,1149",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1333,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0885",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,1,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1102",#DIV/0!,"0,1149",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1334,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0884",0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,1103",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1335,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0883",0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,1103",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1336,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,"0,0000",0,,"0,0883",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1104",#DIV/0!,"0,1150",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1337,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0882",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1104",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1338,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0881",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,1105",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1339,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0881",0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,1,,,0,0,0,1,1,,,,,0,0,0,1,,,,0,0,0,,"0,1105",#DIV/0!,"0,1150",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1340,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,"0,0000",0,,"0,0880",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1105",#DIV/0!,"0,1150",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1341,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0879",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1106",#DIV/0!,"0,1150",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1342,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0879",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1106",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1343,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0878",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1107",#DIV/0!,"0,1150",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1344,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0877",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1107",#DIV/0!,"0,1149",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1345,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0877",0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,1,1,,,,,0,0,0,1,,,,0,0,0,,"0,1106",#DIV/0!,"0,1149",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1346,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,"0,0000",0,,"0,0876",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1107",#DIV/0!,"0,1149",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1347,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,"0,0000",0,,"0,0875",0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,1,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,1108",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1348,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0875",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1107",#DIV/0!,"0,1150",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1349,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,"0,0000",0,,"0,0874",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1108",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1350,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,"0,0000",0,,"0,0873",0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1108",#DIV/0!,"0,1150",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1351,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,"0,0000",0,,"0,0873",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1108",#DIV/0!,"0,1150",#DIV/0!,,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1352,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,"0,0000",0,,"0,0872",0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1108",#DIV/0!,"0,1150",#DIV/0!,,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1353,-141,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,"0,0000",0,,"0,0871",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1108",#DIV/0!,"0,1150",#DIV/0!,,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
