"145,64",3,3,6,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1218,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2625",0,0,0,0,0,0,1,0,1,0,,,0,0,0,0,0,0,1,,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,3265","0,8328","0,3228","0,8328",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,1,1,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1219,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2631",1,1,0,0,0,0,1,0,1,0,,,1,0,0,0,1,0,1,,,,1,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,3279","0,8339","0,3242","0,8339",,"0,9852","0,9710","0,0143",2,2,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,2,2,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1220,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2629",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,3285","0,8335","0,3247","0,8335",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1221,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2635",1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,1,1,0,,,,1,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3299","0,8337","0,3262","0,8337",,"0,9852","0,9710","0,0143",2,2,2,2,0,0,0,0,0,0,0,0,2,0,2,1,2,0,2,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1222,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2633",0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,,,,0,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3306","0,8333","0,3267","0,8333",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1223,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2639",1,1,0,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,,,,1,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3310","0,8301","0,3271","0,8301",,"0,8631","0,8113","0,0518",2,2,2,2,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",5,15,"0,25","0,75",-2,"-0,4150374993",6
1224,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2637",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3316","0,8360","0,3276","0,8360",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1225,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2643",1,1,0,0,0,0,1,0,1,0,,,1,0,0,0,1,0,1,,,,1,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,3330","0,8363","0,3290","0,8363",,"0,9852","0,9710","0,0143",2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,1,2,2,0,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1226,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2641",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,1,0,,,,0,0,0,0,1,,,,,0,0,1,1,,,,0,0,0,,"0,3336","0,8359","0,3295","0,8359",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1227,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2647",1,1,0,0,0,0,0,1,0,1,,,1,0,0,0,0,0,0,,,,1,0,0,1,1,,,,,0,0,0,1,,,,0,0,0,,"0,3348","0,8358","0,3307","0,8358",,"0,9587","0,9341","0,0246",2,2,2,2,0,0,0,0,0,0,0,1,0,1,0,2,1,0,2,2,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1228,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2644",0,0,0,0,0,0,0,1,1,0,,,0,0,0,0,1,1,1,,,,0,0,0,1,0,,,,,0,0,1,0,,,,0,0,1,,"0,3349","0,8317","0,3308","0,8317",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1229,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2650",1,1,0,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,,1,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,3360","0,8375","0,3320","0,8375",,"0,9587","0,9341","0,0246",2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1230,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2648",0,0,0,0,0,1,1,1,1,1,,,0,0,0,1,0,0,1,,,,0,0,1,1,1,,,,,0,0,0,1,,,,0,1,1,,"0,3355","0,8202","0,3316","0,8202",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,1,2,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1231,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2654",1,1,0,0,0,0,1,1,1,0,,,1,0,0,0,0,0,1,,,,1,0,0,1,0,,,,,0,0,0,0,,,,0,0,1,,"0,3367","0,8401","0,3328","0,8401",,"0,9587","0,9341","0,0246",2,2,2,2,0,0,0,0,0,0,0,1,1,2,0,2,1,2,0,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1232,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2652",0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,1,1,,,,0,0,0,1,1,,,,,0,0,1,1,,,,0,0,1,,"0,3368","0,8361","0,3329","0,8361",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,0,2,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1233,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2658",1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,1,1,0,,,,1,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3380","0,8418","0,3341","0,8418",,"0,9587","0,9341","0,0246",2,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1234,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2656",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,,,,0,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3386","0,8343","0,3345","0,8343",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1235,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2662",1,1,0,0,0,0,0,1,0,0,,,1,0,0,0,0,0,0,,,,1,0,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,3397","0,8416","0,3357","0,8416",,"0,9587","0,9341","0,0246",2,2,2,2,0,0,0,0,0,0,0,1,1,1,0,2,2,0,2,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",7,13,"0,35","0,65","-1,514573173","-0,6214883767",8
1236,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2660",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3403","0,8420","0,3362","0,8420",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1237,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2666",1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,1,0,0,,,,1,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3407","0,8387","0,3365","0,8387",,"0,8631","0,8113","0,0518",2,2,2,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",5,15,"0,25","0,75",-2,"-0,4150374993",6
1238,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2663",0,0,0,0,0,1,0,0,1,0,,,0,0,0,1,0,1,1,,,,0,0,1,0,0,,,,,0,0,1,0,,,,0,1,1,,"0,3411","0,8446","0,3369","0,8446",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1239,"183,14","7,5",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2669",1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,,,,1,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3415","0,8421","0,3372","0,8421",,"0,8631","0,8113","0,0518",2,2,2,2,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",5,15,"0,25","0,75",-2,"-0,4150374993",6
1240,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2667",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,3419","0,8481","0,3376","0,8481",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,1,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1241,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2673",1,1,0,0,0,0,0,1,0,0,,,1,0,0,0,1,0,0,,,,1,0,0,1,0,,,,,1,0,0,0,,,,0,0,0,,"0,3433","0,8492","0,3391","0,8492",,"0,9984","0,9928","0,0056",2,2,2,2,2,0,0,0,0,0,0,0,2,1,0,2,2,1,2,0,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1242,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2671",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,,,,0,0,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,3437","0,8485","0,3394","0,8485",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,0,0,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1243,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2677",1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,,,,1,0,0,0,0,,,,,1,0,1,0,,,,0,0,0,,"0,3445","0,8482","0,3402","0,8482",,"0,9183","0,8813","0,0370",2,2,2,2,2,0,0,0,0,0,0,1,1,1,2,1,1,0,1,1,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",6,14,"0,3","0,7","-1,736965594","-0,5145731728",7
1244,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2675",0,0,0,0,0,0,1,1,1,0,,,0,0,0,0,0,1,1,,,,0,0,0,1,0,,,,,0,0,1,0,,,,0,0,1,,"0,3446","0,8461","0,3404","0,8461",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,1,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1245,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2681",1,1,0,0,0,0,1,0,1,0,,,1,0,0,0,0,0,1,,,,1,0,0,0,0,,,,,1,0,0,0,,,,0,0,1,,"0,3459","0,8521","0,3417","0,8521",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,1,2,2,1,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1246,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2678",0,0,0,0,0,1,1,0,1,0,,,0,0,0,1,0,0,1,,,,0,0,1,0,0,,,,,0,0,0,0,,,,0,1,1,,"0,3457","0,8413","0,3416","0,8413",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,2,2,1,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1247,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2684",1,1,0,0,0,0,1,0,1,1,,,1,0,0,0,0,1,1,,,,1,0,0,0,1,,,,,1,0,1,1,,,,0,0,1,,"0,3471","0,8541","0,3430","0,8541",,"0,9984","0,9928","0,0056",2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,1,1,2,0,2,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1248,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2682",0,0,0,0,0,1,1,0,1,0,,,0,0,0,1,0,0,1,,,,0,0,1,0,0,,,,,0,0,0,0,,,,0,1,1,,"0,3472","0,8492","0,3431","0,8492",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,2,2,1,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1249,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2688",1,1,0,0,0,0,0,1,0,0,,,1,0,0,0,1,0,0,,,,1,0,0,1,0,,,,,1,0,0,0,,,,0,0,0,,"0,3485","0,8551","0,3444","0,8551",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,0,0,0,0,0,1,2,1,0,2,1,0,2,1,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1250,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,"0,5000",30,,"0,2686",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,3486","0,8505","0,3446","0,8505",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,2,2,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1251,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2692",1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,,,,1,0,0,0,0,,,,,1,0,0,0,,,,0,0,0,,"0,3490","0,8529","0,3449","0,8529",,"0,8631","0,8113","0,0518",2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",5,15,"0,25","0,75",-2,"-0,4150374993",6
1252,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2690",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3496","0,8589","0,3454","0,8589",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,2,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1253,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2695",1,1,0,0,0,1,1,1,0,0,,,1,0,0,1,1,0,0,,,,1,0,1,1,0,,,,,1,0,0,0,,,,0,1,0,,"0,3509","0,8592","0,3468","0,8592",,"0,9984","1,0000","-0,0016",2,2,2,2,2,0,0,0,0,0,0,2,2,2,0,2,0,1,2,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",10,10,"0,5","0,5",-1,-1,11
1254,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2693",0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,,,,0,0,0,1,0,,,,,0,0,1,0,,,,0,0,0,,"0,3511","0,8543","0,3469","0,8543",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1,2,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1255,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2699",1,1,0,0,0,1,1,0,0,0,,,1,0,0,1,0,0,0,,,,1,0,1,0,0,,,,,1,0,0,0,,,,0,1,0,,"0,3523","0,8602","0,3482","0,8602",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1256,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2697",0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3529","0,8521","0,3486","0,8521",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1257,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2703",1,1,0,0,0,0,1,0,0,0,,,1,0,0,0,1,0,0,,,,1,0,0,0,0,,,,,1,0,0,0,,,,0,0,0,,"0,3541","0,8597","0,3499","0,8597",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,0,0,0,0,0,1,2,2,1,0,1,1,2,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1258,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2701",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,3547","0,8593","0,3504","0,8593",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1259,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,"0,5000",30,,"0,2706",1,1,0,0,0,0,0,1,0,0,,,1,0,0,0,1,0,0,,,,1,0,0,1,0,,,,,1,0,0,0,,,,0,0,0,,"0,3560","0,8595","0,3517","0,8595",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,0,0,0,0,0,1,2,0,0,2,1,1,2,1,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
1260,"183,14",-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,"0,5000",30,,"0,2704",0,0,0,0,0,1,0,1,0,1,,,0,0,0,1,0,0,0,0,,,0,0,1,1,1,,,,,0,0,0,1,,,,0,1,0,,"0,3561","0,8550","0,3518","0,8550",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,1,1,2,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1261,"183,14","7,5",2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,"0,5000",30,,"0,2710",1,1,0,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,0,,,1,0,0,0,1,,,,,1,0,0,1,,,,0,0,0,,"0,3573","0,8597","0,3530","0,8597",,"0,9852","0,9710","0,0143",2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,2,0,2,2,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",8,12,"0,4","0,6","-1,321928095","-0,7369655942",9
