"163,14",4,4,8,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
599,"123,14",10,2,1,"478,31",1,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3083",0,1,0,1,,,,,,,,,0,0,0,,,,,,,,1,1,,,,,,,,1,,,,,,,0,,,,"0,2599","0,3272","0,2609","0,3389",,"0,9710","0,9183","0,0527",0,1,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,4,6,"0,4","0,6","-1,321928095","-0,7369655942",3,6,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",4
600,"123,14",10,2,0,"9,2",1,1,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3095",0,1,1,0,0,,,,,,,,0,1,1,,,,,,,,1,0,,,,,,,,1,0,,,,,,1,,,,"0,2630","0,3493","0,2643","0,3574",,"0,9940","1,0000","-0,0060",2,0,0,2,2,2,1,1,2,1,,,,,,,,,,,,,,,6,5,"0,5454545455","0,4545454545","-0,8744691179","-1,137503524",5,5,"0,5","0,5",-1,-1,6
601,"123,14",10,2,0,"10,23",1,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3106",0,0,1,1,0,,,,,,,,0,1,1,,,,,,,,0,1,,,,,,,,0,0,,,,,,1,,,,"0,2651","0,3454","0,2666","0,3530",,"0,9457","0,8813","0,0644",1,0,1,0,1,2,0,2,2,0,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",3,7,"0,3","0,7","-1,736965594","-0,5145731728",4
602,"123,14",-8,0,0,1,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3101",0,1,0,0,1,,,,,,,,0,0,1,,,,,,,,1,0,,,,,,,,0,1,,,,,,0,,,,"0,2636","0,3402","0,2659","0,3554",,"0,8454","0,8813","-0,0359",1,0,0,2,1,1,0,1,2,2,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
603,"133,14",10,2,1,"4,72",1,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3113",0,1,0,0,1,,,,,,,,0,0,0,,,,,,,,1,0,,,,,,,,0,1,,,,,,0,,,,"0,2657","0,3466","0,2682","0,3674",,"0,9457","0,8813","0,0644",2,1,0,2,0,1,0,1,1,2,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",3,7,"0,3","0,7","-1,736965594","-0,5145731728",4
604,"125,14",-8,0,1,"1,47",0,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3107",1,0,0,1,1,,,,,,,,0,0,0,,,,,,,,0,1,,,,,,,,0,1,,,,,,0,,,,"0,2642","0,3403","0,2674","0,3635",,"0,8454","0,8813","-0,0359",0,2,0,1,0,0,0,2,0,2,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
605,"125,14",-8,0,0,"1,37",0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3102",0,0,0,1,0,,,,,,,,0,0,0,,,,,,,,0,1,,,,,,,,0,0,,,,,,0,,,,"0,2693","0,3675","0,2701","0,3805",,"0,4395","0,4690","-0,0295",0,0,1,1,1,1,1,2,1,0,,,,,,,,,,,,,,,1,10,"0,09090909091","0,9090909091","-3,459431619","-0,1375035237",1,9,"0,1","0,9","-3,321928095","-0,1520030934",0
606,"125,14",-8,0,0,"1,39",0,1,0,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3097",0,0,1,1,0,,,,,,,,0,1,1,,,,,,,,0,1,,,,,,,,0,0,,,,,,1,,,,"0,2646","0,3304","0,2673","0,3553",,"0,9940","1,0000","-0,0060",2,0,1,1,1,2,2,2,2,1,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",5,5,"0,5","0,5",-1,-1,0
607,"125,14",-2,1,0,"2,56",0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3092",0,1,0,0,0,,,,,,,,1,0,0,,,,,,,,1,0,,,,,,,,0,0,,,,,,0,,,,"0,2643","0,3177","0,2683","0,3495",,"0,6840","0,7219","-0,0379",1,1,2,2,1,0,1,0,1,1,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
608,"125,14",-8,0,0,"1,1",0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3087",1,0,0,0,0,,,,,,,,0,0,1,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,,"0,2658","0,3261","0,2693","0,3512",,"0,6840","0,7219","-0,0379",0,2,1,0,1,1,1,0,2,1,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
609,"125,14",-2,1,0,"2,63",0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3082",0,0,0,0,0,,,,,,,,0,0,0,,,,,,,,0,0,,,,,,,,1,0,,,,,,0,,,,"0,2639","0,3111","0,2719","0,3589",,"0,4395","0,4690","-0,0295",1,0,1,1,2,1,0,0,1,0,,,,,,,,,,,,,,,1,10,"0,09090909091","0,9090909091","-3,459431619","-0,1375035237",1,9,"0,1","0,9","-3,321928095","-0,1520030934",0
610,"125,14",10,2,0,"149,43",1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3093",0,0,1,0,0,,,,,,,,0,1,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,1,,,,"0,2602","0,3028","0,2675","0,3284",,"0,6840","0,4690","0,2150",0,0,1,0,0,2,0,0,1,0,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",1,9,"0,1","0,9","-3,321928095","-0,1520030934",2
611,"125,14",10,2,0,"11,5",1,0,0,0,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3105",0,1,0,0,1,,,,,,,,0,0,1,,,,,,,,1,0,,,,,,,,0,1,,,,,,0,,,,"0,2632","0,2933","0,2708","0,3266",,"0,9940","0,9710","0,0231",0,0,0,2,0,1,2,1,2,2,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",4,6,"0,4","0,6","-1,321928095","-0,7369655942",5
612,"125,14",10,2,0,"5,54",1,1,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,4000",24,,"0,3116",0,1,0,0,0,,,,,,,,0,0,1,,,,,,,,1,0,,,,,,,,0,0,,,,,,0,,,,"0,2662","0,3202","0,2741","0,3492",,"0,9940","0,9710","0,0231",2,1,1,2,0,0,2,0,2,0,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",4,6,"0,4","0,6","-1,321928095","-0,7369655942",5
613,"117,14",-8,0,1,"1,38",0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,4000",24,,"0,3111",0,0,1,1,0,,,,,,,,0,1,1,,,,,,,,0,1,,,,,,,,0,0,,,,,,1,,,,"0,2647","0,3071","0,2734","0,3377",,"0,8454","0,8813","-0,0359",1,1,0,1,0,2,0,2,2,0,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
614,"117,14",10,2,0,"55,57",1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,4000",24,,"0,3122",0,0,0,0,0,,,,,,,,1,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,,"0,2611","0,2906","0,2691","0,3247",,"0,6840","0,4690","0,2150",1,1,2,0,1,1,1,1,0,0,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",1,9,"0,1","0,9","-3,321928095","-0,1520030934",2
615,"117,14",-8,0,0,"1,14",0,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,4167",25,,"0,3117",1,0,0,0,0,,,,,,,,1,0,1,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,,"0,2576","0,2840","0,2670","0,2999",,"0,9457","0,9710","-0,0253",2,2,2,1,1,0,0,0,2,0,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
616,"117,14",-8,0,0,"1,08",0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,4000",24,,"0,3112",0,0,0,0,1,,,,,,,,1,0,0,,,,,,,,0,0,,,,,,,,0,1,,,,,,0,,,,"0,2591","0,2836","0,2680","0,2973",,"0,6840","0,7219","-0,0379",1,0,2,1,0,0,0,0,1,2,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
617,"109,14",-8,0,1,"1,24",0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,4000",24,,"0,3107",0,1,0,0,0,,,,,,,,0,0,1,,,,,,,,1,0,,,,,,,,0,0,,,,,,0,,,,"0,2577","0,2807","0,2673","0,2899",,"0,8454","0,8813","-0,0359",0,1,0,2,0,1,2,0,2,0,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
618,"109,14",10,2,0,"3,76",1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,4000",24,,"0,3118",0,0,0,1,0,,,,,,,,0,0,0,,,,,,,,0,1,,,,,,,,0,0,,,,,,0,,,,"0,2577","0,2865","0,2671","0,2934",,"0,8454","0,7219","0,1234",2,0,0,0,0,1,1,2,1,1,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",2,8,"0,2","0,8","-2,321928095","-0,3219280949",3
619,"109,14",-2,1,0,"1,61",0,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,4000",24,,"0,3113",0,0,0,1,0,,,,,,,,1,0,1,,,,,,,,0,1,,,,,,,,0,0,,,,,,0,,,,"0,2578","0,2997","0,2651","0,2981",,"0,9457","0,9710","-0,0253",2,1,2,0,0,0,0,2,2,0,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
620,"109,14",-2,1,0,"1,56",0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3833",23,,"0,3108",1,0,0,0,1,,,,,,,,0,0,0,,,,,,,,0,0,,,,,,,,0,1,,,,,,0,,,,"0,2578","0,2909","0,2644","0,2861",,"0,8454","0,8813","-0,0359",2,2,0,0,1,1,0,1,0,2,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
621,"109,14",-2,1,0,"1,74",0,1,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3103",0,0,0,0,0,,,,,,,,1,0,1,,,,,,,,0,0,,,,,,,,1,0,,,,,,0,,,,"0,2578","0,2889","0,2617","0,2716",,"0,9940","1,0000","-0,0060",2,1,2,1,2,1,2,0,2,0,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",5,5,"0,5","0,5",-1,-1,0
622,"107,14",-2,1,1,"1,55",0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3098",0,0,0,0,0,,,,,,,,1,0,0,,,,,,,,0,0,,,,,,,,1,0,,,,,,0,,,,"0,2574","0,2746","0,2627","0,2646",,"0,6840","0,7219","-0,0379",0,0,2,1,2,0,1,0,0,0,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
623,"99,14",-8,0,1,"1,12",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3093",0,0,0,0,0,,,,,,,,0,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,,"0,2655","0,2973","0,2652","0,2730",,"0,0000","0,0000","0,0000",0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,0,11,0,1,#NUM!,0,0,10,0,1,#NUM!,0,0
624,"109,14",10,2,1,"7,1",1,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3104",1,0,0,0,0,,,,,,,,1,0,1,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,,"0,2683","0,2803","0,2684","0,2728",,"0,9940","0,9710","0,0231",2,2,2,0,0,0,0,0,2,1,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",4,6,"0,4","0,6","-1,321928095","-0,7369655942",5
625,"119,14",10,2,1,"19,97",1,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3115",0,0,0,1,0,,,,,,,,0,0,0,,,,,,,,0,1,,,,,,,,0,0,,,,,,0,,,,"0,2684","0,2692","0,2683","0,2604",,"0,8454","0,7219","0,1234",0,1,1,1,0,1,2,2,0,0,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",2,8,"0,2","0,8","-2,321928095","-0,3219280949",3
626,"117,14",-2,1,1,"2,31",0,0,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3110",1,1,0,0,1,,,,,,,,1,0,0,,,,,,,,1,0,,,,,,,,1,1,,,,,,0,,,,"0,2683","0,2624","0,2657","0,2431",,"0,9940","1,0000","-0,0060",0,2,2,2,2,1,0,1,0,2,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",5,5,"0,5","0,5",-1,-1,0
627,"109,14",-8,0,1,1,0,0,0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3105",0,1,1,0,1,,,,,,,,0,1,1,,,,,,,,1,0,,,,,,,,0,1,,,,,,1,,,,"0,2649","0,2680","0,2637","0,2471",,"0,9457","0,9710","-0,0253",0,1,0,2,0,2,1,0,2,2,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
628,"101,14",-8,0,1,"1,04",0,1,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3100",1,1,1,1,0,,,,,,,,0,1,0,,,,,,,,1,1,,,,,,,,1,0,,,,,,1,,,,"0,2606","0,2656","0,2612","0,2454",,"0,9940","0,9710","0,0231",2,2,0,2,2,2,1,2,1,1,,,,,,,,,,,,,,,6,5,"0,5454545455","0,4545454545","-0,8744691179","-1,137503524",6,4,"0,6","0,4","-0,7369655942","-1,321928095",0
629,"99,14",-2,1,1,"1,69",0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3095",0,0,0,0,1,,,,,,,,0,0,1,,,,,,,,0,0,,,,,,,,0,1,,,,,,0,,,,"0,2607","0,2560","0,2605","0,2325",,"0,8454","0,8813","-0,0359",0,1,1,1,0,0,2,0,2,2,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
630,"91,14",-8,0,1,"1,01",0,0,1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3090",1,0,1,1,1,,,,,,,,1,1,0,,,,,,,,0,1,,,,,,,,0,1,,,,,,1,,,,"0,2564","0,2450","0,2580","0,2248",,"0,9940","0,9710","0,0231",0,2,2,0,0,2,2,2,1,2,,,,,,,,,,,,,,,6,5,"0,5454545455","0,4545454545","-0,8744691179","-1,137503524",6,4,"0,6","0,4","-0,7369655942","-1,321928095",0
631,"101,14",10,2,1,"10,17",1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3101",0,0,1,1,0,,,,,,,,0,1,0,,,,,,,,0,1,,,,,,,,0,0,,,,,,1,,,,"0,2564","0,2594","0,2578","0,2334",,"0,8454","0,7219","0,1234",0,1,0,1,0,2,1,2,0,1,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",2,8,"0,2","0,8","-2,321928095","-0,3219280949",3
632,"101,14",-2,1,0,"1,74",0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3096",0,0,1,1,1,,,,,,,,0,1,0,,,,,,,,0,1,,,,,,,,1,1,,,,,,1,,,,"0,2565","0,2523","0,2560","0,2197",,"0,9457","0,9710","-0,0253",0,0,0,0,2,2,1,2,0,2,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
633,"101,14",-8,0,0,"1,04",0,1,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3667",22,,"0,3091",1,0,0,0,0,,,,,,,,0,0,1,,,,,,,,0,0,,,,,,,,1,0,,,,,,0,,,,"0,2533","0,2549","0,2541","0,2215",,"0,9457","0,9710","-0,0253",2,2,0,1,2,0,0,1,2,0,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
634,"101,14",10,2,0,"12,61",1,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3102",1,0,0,0,0,,,,,,,,0,0,0,,,,,,,,0,0,,,,,,,,1,0,,,,,,0,,,,"0,2552","0,2528","0,2562","0,2190",,"0,9457","0,8813","0,0644",2,2,0,1,2,0,0,0,1,1,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",3,7,"0,3","0,7","-1,736965594","-0,5145731728",4
635,"101,14",-8,0,0,"1,27",0,1,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3500",21,,"0,3097",0,0,1,0,0,,,,,,,,0,1,1,,,,,,,,0,0,,,,,,,,0,0,,,,,,1,,,,"0,2520","0,2376","0,2544","0,2087",,"0,9457","0,9710","-0,0253",2,1,1,0,0,2,2,0,2,0,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
636,"101,14",-2,1,0,"1,72",0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3093",0,1,0,0,0,,,,,,,,1,0,1,,,,,,,,1,0,,,,,,,,0,0,,,,,,0,,,,"0,2521","0,2275","0,2526","0,1891",,"0,9457","0,9710","-0,0253",1,1,2,2,0,1,2,0,2,0,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
637,"101,14",-8,0,0,"1,16",0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3333",20,,"0,3088",0,0,0,0,0,,,,,,,,1,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,,"0,2535","0,2371","0,2535","0,2053",,"0,6840","0,7219","-0,0379",2,1,2,1,1,1,0,0,0,0,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
638,"93,14",-8,0,1,"1,03",0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3083",0,1,0,1,0,,,,,,,,0,0,0,,,,,,,,1,1,,,,,,,,1,0,,,,,,0,,,,"0,2523","0,2485","0,2529","0,2205",,"0,8454","0,8813","-0,0359",0,0,0,2,2,1,0,2,0,0,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
639,"85,14",-8,0,1,"1,15",0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3078",0,0,0,0,0,,,,,,,,1,0,0,,,,,,,,0,0,,,,,,,,1,0,,,,,,0,,,,"0,2511","0,2517","0,2523","0,2226",,"0,8454","0,8813","-0,0359",2,1,2,0,2,0,1,1,1,0,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
640,"77,14",-8,0,1,"1,09",0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3073",0,0,0,0,1,,,,,,,,0,0,0,,,,,,,,0,0,,,,,,,,0,1,,,,,,0,,,,"0,2526","0,2585","0,2533","0,2263",,"0,6840","0,7219","-0,0379",1,1,1,0,0,1,2,0,1,2,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
641,"77,14",-2,1,0,"1,78",0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3069",0,0,1,0,0,,,,,,,,0,1,1,,,,,,,,0,0,,,,,,,,0,0,,,,,,1,,,,"0,2526","0,2608","0,2527","0,2203",,"0,8454","0,8813","-0,0359",0,0,0,1,0,2,2,1,2,0,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
642,"77,14",-2,1,0,"1,64",0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3064",0,0,0,0,0,,,,,,,,1,0,0,,,,,,,,0,0,,,,,,,,1,0,,,,,,0,,,,"0,2526","0,2678","0,2521","0,2223",,"0,8454","0,8813","-0,0359",0,0,2,0,2,0,2,1,0,0,,,,,,,,,,,,,,,3,8,"0,2727272727","0,7272727273","-1,874469118","-0,4594316186",3,7,"0,3","0,7","-1,736965594","-0,5145731728",0
643,"77,14",10,2,0,"4,72",1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3000",18,,"0,3075",0,0,0,0,0,,,,,,,,0,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,,"0,2433","0,2235","0,2413","0,1700",,"0,4395","0,0000","0,4395",0,1,0,0,1,1,1,0,1,1,,,,,,,,,,,,,,,1,10,"0,09090909091","0,9090909091","-3,459431619","-0,1375035237",0,10,0,1,#NUM!,0,1
644,"77,14",-8,0,0,"1,44",0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3070",0,0,1,1,0,,,,,,,,0,1,0,,,,,,,,0,1,,,,,,,,0,0,,,,,,1,,,,"0,2447","0,1917","0,2422","0,1546",,"0,6840","0,7219","-0,0379",1,1,0,0,0,2,0,2,1,0,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
645,"77,14",-2,1,0,"1,76",0,0,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3065",0,0,0,1,0,,,,,,,,1,0,0,,,,,,,,0,1,,,,,,,,1,0,,,,,,0,,,,"0,2448","0,1940","0,2405","0,1408",,"0,9457","0,9710","-0,0253",0,1,2,1,2,1,2,2,1,0,,,,,,,,,,,,,,,4,7,"0,3636363636","0,6363636364","-1,459431619","-0,6520766966",4,6,"0,4","0,6","-1,321928095","-0,7369655942",0
646,"77,14",10,2,0,"7,54",1,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3076",0,0,0,1,0,,,,,,,,0,0,1,,,,,,,,0,1,,,,,,,,0,0,,,,,,0,,,,"0,2475","0,2249","0,2436","0,1681",,"0,9940","0,9710","0,0231",2,0,0,1,0,0,2,2,2,1,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",4,6,"0,4","0,6","-1,321928095","-0,7369655942",5
647,"77,14",-8,0,0,"1,01",0,0,1,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3071",1,1,0,1,1,,,,,,,,0,0,0,,,,,,,,1,1,,,,,,,,1,1,,,,,,0,,,,"0,2436","0,1939","0,2413","0,1421",,"0,9940","1,0000","-0,0060",1,2,0,2,2,1,1,2,0,2,,,,,,,,,,,,,,,5,6,"0,4545454545","0,5454545455","-1,137503524","-0,8744691179",5,5,"0,5","0,5",-1,-1,0
648,"75,14",-2,1,1,"1,85",0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"0,3167",19,,"0,3066",0,0,0,1,0,,,,,,,,0,0,1,,,,,,,,0,1,,,,,,,,0,0,,,,,,0,,,,"0,2432","0,1908","0,2422","0,1617",,"0,6840","0,7219","-0,0379",0,0,1,0,1,1,0,2,2,1,,,,,,,,,,,,,,,2,9,"0,1818181818","0,8181818182","-2,459431619","-0,2895066172",2,8,"0,2","0,8","-2,321928095","-0,3219280949",0
